pos_x, pos_y, pos_z
0.354069, 0.021477, 0.678958
0.409701, 0.047043, 0.574378
0.390176, 0.049295, 0.612450
0.409195, 0.026523, 0.567076
0.177176, 0.042594, 0.714473
0.253580, -0.004759, 0.751260
0.154686, 0.010680, 0.830983
0.104558, 0.109272, 0.769895
0.146825, -0.003043, 0.741714
-0.014331, -0.002693, 0.810481
0.161363, -0.022558, 0.957569
0.111053, -0.042241, 0.916760
0.147125, -0.015823, 0.892199
0.131567, 0.061110, 0.794940
0.125087, 0.076404, 0.806921
0.158280, 0.032741, 0.838621
0.102488, -0.046399, 0.787782
0.015333, 0.038513, 0.886654
0.114364, -0.023647, 0.778081
0.129572, 0.091099, 0.791943
0.150609, -0.013933, 0.768528
0.127881, 0.089808, 0.785159
0.130636, -0.026308, 0.808041
0.019621, 0.044362, 0.825127
0.119011, -0.029240, 0.797311
0.131093, -0.029953, 0.807159
0.134459, -0.034110, 0.885351
0.016518, 0.014530, 0.876488
0.150256, 0.022446, 0.742135
0.157414, -0.008161, 0.793061
0.136020, -0.045528, 0.798761
0.015178, -0.013588, 0.910045
0.266756, -0.017402, 0.702280
0.163926, 0.046130, 0.618214
0.320005, 0.066434, 0.677107
0.349580, 0.071703, 0.694694
0.167566, 0.047553, 0.621804
0.354787, 0.052401, 0.694827
0.348556, 0.018963, 0.683571
0.345654, 0.041090, 0.680791
0.162927, 0.050225, 0.593147
0.357877, 0.012972, 0.700397
0.388000, 0.049180, 0.645247
0.383998, 0.047157, 0.613396
0.414077, 0.014390, 0.626539
0.401617, 0.046094, 0.601880
0.400373, 0.049527, 0.592310
0.410353, 0.029655, 0.594429
0.364686, 0.053507, 0.614372
0.407206, -0.008118, 0.612198
0.383500, 0.050976, 0.638792
0.401792, 0.029940, 0.622691
0.399328, 0.028607, 0.625670
0.393560, 0.049695, 0.638461
0.403970, 0.053929, 0.624004
0.268238, -0.000486, 0.730227
0.350266, 0.032339, 0.683776
0.148059, -0.011068, 0.737547
0.130805, 0.076162, 0.811459
0.113269, -0.024265, 0.750541
0.095497, -0.000855, 0.744639
0.199716, -0.123074, 1.230446
0.186770, -0.109669, 1.151097
0.145038, -0.084959, 1.325351
-0.106688, -0.090253, 1.076099
0.308019, -0.114606, 1.600015
0.043005, 0.051530, 1.049774
0.216207, -0.019377, 1.492876
0.115449, -0.001186, 1.136605
0.041701, 0.023987, 1.194293
0.152889, -0.017625, 0.770926
0.147357, -0.008388, 0.775304
0.156102, 0.002661, 0.807201
0.142689, -0.051108, 0.828239
-0.010491, 0.082583, 0.733073
-0.052580, 0.088363, 0.756468
0.349676, 0.043886, 0.675146
0.361482, 0.047695, 0.715119
0.403209, -0.031035, 0.652675
0.277910, 0.051000, 0.741596
0.129714, 0.075487, 0.808915
0.139386, 0.064053, 0.783464
0.141203, -0.029537, 0.832989
0.408213, 0.042039, 0.542001
0.349669, 0.030211, 0.683673
0.352401, 0.052746, 0.694906
0.350514, 0.040051, 0.680192
0.259044, 0.038078, 0.715646
0.274477, 0.000687, 0.733172
0.282257, -0.010156, 0.755544
0.271714, 0.001572, 0.722200
0.233510, -0.006605, 0.720144
0.356115, 0.064388, 0.703081
0.358239, 0.073472, 0.703470
0.263867, 0.024770, 0.729575
0.286788, 0.028112, 0.730820
0.252986, 0.036456, 0.724961
0.284575, 0.023040, 0.737458
0.278273, 0.027889, 0.724134
0.278403, 0.003586, 0.762649
0.354627, 0.034709, 0.711030
0.348836, 0.044730, 0.685952
0.357630, 0.050375, 0.699386
0.258598, 0.022398, 0.723852
0.350681, 0.032156, 0.679840
0.353016, 0.031470, 0.710347
0.257640, 0.058376, 0.731391
0.379413, 0.093043, 0.707975
0.287942, -0.001599, 0.735900
0.273121, 0.050936, 0.720426
0.275112, -0.011357, 0.758395
0.184844, 0.019414, 0.632675
0.347894, 0.044868, 0.682165
0.270523, 0.061612, 0.704108
0.155247, -0.019631, 0.829485
0.148484, -0.020314, 1.013683
0.196080, 0.008022, 0.749336
0.177230, -0.002033, 1.084186
0.227796, -0.003826, 0.735991
0.268574, 0.027011, 0.729441
0.223372, 0.049400, 0.748988
0.280108, 0.052832, 0.736192
0.273530, 0.011209, 0.735712
0.271805, 0.032102, 0.741574
0.235321, 0.004919, 0.748195
0.221788, 0.007539, 0.743568
0.272212, 0.038672, 0.737077
0.227581, 0.004466, 0.727066
0.226563, 0.006698, 0.752867
0.209066, 0.001270, 0.748517
0.248073, -0.007491, 0.756682
0.359307, 0.041817, 0.658806
0.360854, 0.081320, 0.681291
0.353100, 0.029165, 0.683685
0.346188, 0.039489, 0.679605
0.410404, 0.018537, 0.643789
0.353422, 0.030507, 0.677533
0.362145, 0.058540, 0.653346
0.460735, 0.028798, 0.654985
0.360119, 0.040037, 0.658656
0.406483, 0.030152, 0.547391
0.402782, 0.030749, 0.571583
0.384137, 0.052345, 0.592478
0.385466, 0.053381, 0.593052
0.408177, 0.053476, 0.551814
0.401540, 0.051555, 0.565673
0.407662, 0.041245, 0.559331
0.408770, 0.026809, 0.552036
0.401293, 0.006748, 0.603034
0.328827, 0.070981, 0.590833
0.379220, 0.028415, 0.559610
0.359874, 0.081890, 0.587452
0.406236, 0.029505, 0.547094
0.363857, 0.083188, 0.585757
0.358339, 0.081287, 0.585351
0.390398, 0.049172, 0.601447
0.299627, 0.041804, 0.620092
0.141439, 0.004126, 0.713785
0.140680, -0.027840, 0.821633
0.156148, -0.011211, 0.790256
-0.015372, -0.038555, 0.830099
0.156037, -0.014124, 0.740177
0.152811, -0.008740, 0.771826
0.159919, 0.006436, 0.767589
0.159345, 0.029743, 0.764226
0.160030, -0.014489, 0.780292
0.001604, 0.106163, 0.778526
0.152018, 0.114310, 0.774223
0.153464, -0.026451, 0.759303
0.000609, 0.108492, 0.761862
0.144038, 0.104364, 0.702232
0.220552, 0.005820, 0.745333
0.223636, 0.005590, 0.749318
0.237768, 0.047380, 0.755717
0.232789, 0.004682, 0.748076
0.227764, 0.004801, 0.750847
0.211582, 0.004913, 0.745053
0.209934, 0.006851, 0.748968
0.249777, 0.037067, 0.749713
0.208694, 0.046501, 0.755561
0.209876, 0.045268, 0.743962
0.200199, 0.040686, 0.745332
0.250504, 0.036733, 0.758645
0.278119, 0.044488, 0.721032
0.199951, 0.026665, 0.748219
0.232872, 0.012645, 0.735694
0.260433, 0.006362, 0.740780
0.247677, 0.036497, 0.755796
0.271524, 0.015335, 0.722041
0.206125, 0.007853, 0.744669
0.251338, 0.032645, 0.754292
0.222369, 0.003512, 0.751064
0.249676, 0.012368, 0.749961
0.145111, 0.024857, 1.028910
0.108530, 0.046480, 0.957911
0.163724, 0.048777, 1.121921
0.215932, 0.009812, 0.737701
0.412441, 0.043180, 0.565450
0.385293, 0.030058, 0.611785
0.361106, 0.052683, 0.614950
0.400085, 0.048148, 0.601099
0.299547, 0.042614, 0.739942
0.279610, 0.052160, 0.741019
0.367800, 0.032322, 0.752217
0.273368, -0.010850, 0.759628
0.242183, -0.009055, 0.730865
0.407169, 0.046649, 0.567226
0.410900, 0.023352, 0.568304
0.406253, 0.047989, 0.569205
0.399679, 0.009553, 0.549635
0.411504, 0.039366, 0.551316
0.407002, 0.040050, 0.562106
0.407064, 0.052041, 0.562094
0.402241, 0.052849, 0.572974
0.404588, 0.052779, 0.570406
0.406008, 0.047365, 0.578660
0.408585, 0.007065, 0.615405
0.408547, 0.040437, 0.549320
0.409096, 0.041907, 0.550588
0.408791, 0.040534, 0.561157
0.404810, 0.030064, 0.552745
0.411719, 0.030944, 0.598324
0.413152, -0.015795, 0.554555
0.413174, 0.014695, 0.569765
0.408242, 0.038974, 0.601871
0.357946, 0.049741, 0.658310
0.398967, 0.028962, 0.587486
0.395113, 0.047978, 0.590584
0.408121, -0.007708, 0.601989
0.406851, 0.048294, 0.584731
0.350266, 0.021209, 0.678100
0.367014, 0.024225, 0.688023
0.410794, 0.049985, 0.614217
0.410154, 0.030585, 0.609813
0.368566, 0.053583, 0.631750
0.421150, 0.027896, 0.610764
0.403368, 0.048752, 0.611265
0.396297, 0.030814, 0.650399
0.361503, 0.047719, 0.669706
0.380054, 0.051855, 0.630923
0.361876, 0.049714, 0.642605
0.367217, 0.050278, 0.654814
0.411422, 0.031512, 0.614666
0.683691, -0.032063, 0.639948
0.267675, 0.020905, 0.724202
0.346673, 0.043450, 0.682436
0.409319, 0.026530, 0.571568
0.373215, 0.050499, 0.650218
0.401585, 0.028270, 0.599989
0.355291, 0.044170, 0.680483
0.362552, 0.051847, 0.613528
0.016757, 0.042697, 0.879590
-0.128014, -0.001948, 1.122792
0.156390, -0.036370, 0.770850
0.038925, 0.107242, 0.706517
0.135112, 0.093982, 0.781764
0.152795, 0.006987, 0.749317
0.169243, 0.105960, 0.706504
0.123215, -0.029213, 0.731861
0.154221, -0.015288, 0.779071
0.129079, -0.051047, 0.861248
0.067460, 0.092036, 0.795374
-0.110368, -0.030358, 1.070836
0.140797, -0.041183, 0.798563
0.150513, -0.029396, 0.808436
-0.106268, 0.000967, 1.051538
0.122879, -0.042115, 0.800320
0.113958, -0.040164, 0.761077
-0.169332, -0.005621, 1.265573
-0.117956, -0.015657, 1.091733
0.114491, -0.043962, 0.752145
-0.124450, -0.023217, 1.093109
-0.006571, 0.106374, 0.767030
-0.032383, 0.032442, 0.725712
0.063088, 0.110802, 0.737212
0.120035, -0.044502, 0.756951
-0.110553, -0.001245, 1.013577
0.298680, 0.025025, 0.736622
0.289889, 0.054383, 0.745493
0.267272, 0.047298, 0.718528
0.430389, 0.020507, 0.596242
0.403563, 0.011213, 0.650307
0.389021, 0.021987, 0.648181
0.356576, 0.018563, 0.663961
0.350243, 0.019094, 0.694293
0.153412, 0.012208, 0.807018
0.158280, -0.011284, 0.841925
0.069446, 0.103430, 0.772396
-0.012696, -0.042163, 0.737245
0.153940, 0.031334, 1.071472
-0.116333, -0.067857, 1.014923
0.123283, -0.027804, 0.751054
-0.029325, 0.036015, 0.702700
0.094899, 0.051691, 0.882858
-0.114182, -0.029995, 1.019739
-0.103493, -0.026507, 1.082357
-0.074964, 0.047703, 0.828509
0.348874, 0.051230, 0.662972
0.401409, 0.003398, 0.639172
0.353940, 0.052564, 0.663657
0.380831, 0.077162, 0.682774
0.359216, 0.019996, 0.659043
0.352742, 0.031040, 0.665631
0.422113, -0.003448, 0.633798
0.399152, 0.050580, 0.645543
0.403109, 0.054337, 0.628684
0.363073, 0.053306, 0.634716
0.400085, 0.051628, 0.615169
0.379667, 0.054252, 0.627163
0.404209, 0.029258, 0.645569
0.399877, 0.050202, 0.648700
0.414335, 0.048650, 0.583738
0.405509, 0.029935, 0.547707
0.405770, 0.049580, 0.557204
0.400403, 0.052954, 0.578813
0.408917, 0.048013, 0.591692
0.347428, 0.011561, 0.677415
0.409938, 0.040764, 0.588777
0.409562, 0.000212, 0.601570
0.409029, 0.042980, 0.552328
0.362449, 0.052013, 0.611281
0.360624, 0.052347, 0.610299
0.413635, 0.044653, 0.555646
0.401609, 0.027681, 0.579109
0.409675, 0.050629, 0.561017
0.407263, 0.041773, 0.546665
0.407793, 0.048055, 0.552561
0.407516, 0.049807, 0.552959
0.401555, 0.027641, 0.576575
0.409672, 0.027902, 0.600982
0.408594, 0.029503, 0.601251
0.403665, 0.009462, 0.553890
0.405623, 0.052799, 0.549331
0.400015, 0.052929, 0.578978
0.366784, 0.049447, 0.633604
0.367609, 0.052327, 0.628646
0.377350, 0.049962, 0.638787
0.375692, 0.053620, 0.625119
0.362871, 0.048500, 0.637042
0.380083, 0.053626, 0.631677
0.348414, 0.039388, 0.682790
0.349512, 0.020486, 0.685453
0.183673, 0.044695, 0.605945
0.356598, 0.030228, 0.733969
0.254020, -0.016092, 0.690990
0.136850, 0.024195, 0.703562
0.355922, 0.016586, 0.698886
0.322594, 0.045680, 0.678918
0.264041, 0.106461, 0.710327
0.352422, 0.045595, 0.709627
0.168007, 0.053674, 0.590683
-0.043343, 0.058409, 0.745291
0.154941, -0.003228, 0.827729
0.150850, -0.002754, 0.769903
0.132714, 0.067714, 0.795271
0.155312, -0.021507, 0.781847
0.161138, 0.029668, 0.887646
-0.044291, 0.059884, 0.760050
0.152675, -0.033404, 0.793166
0.106121, -0.025840, 0.768225
0.159756, -0.004257, 0.845949
-0.050425, 0.102916, 0.762668
0.158514, -0.017135, 0.743314
0.237258, 0.002400, 0.740622
0.211803, 0.046811, 0.738036
0.197515, 0.030408, 0.739326
0.269794, -0.022546, 0.703844
0.352965, 0.028739, 0.731363
0.149671, -0.011034, 0.724632
0.335670, 0.046462, 0.602751
0.407224, 0.007297, 0.637950
0.349707, 0.020311, 0.657913
0.361855, 0.020139, 0.659857
0.413475, 0.006303, 0.645866
0.403647, 0.007816, 0.651846
0.356843, 0.053150, 0.663801
0.359681, 0.032573, 0.665062
0.340016, 0.042587, 0.674431
0.357951, 0.019895, 0.658502
0.362423, 0.084143, 0.654348
0.412117, 0.049448, 0.632355
0.389479, 0.025542, 0.633177
0.408184, 0.029546, 0.627329
0.397785, 0.050704, 0.636009
0.140861, 0.068748, 0.797377
0.140009, 0.086396, 0.782536
0.161325, 0.010706, 0.852128
0.121835, 0.095125, 0.786996
0.229617, 0.009650, 0.742769
0.235663, 0.012597, 0.733941
0.246784, 0.009450, 0.739174
0.238850, 0.006988, 0.736886
0.148646, 0.035845, 0.781669
0.127307, -0.013378, 0.870307
0.148055, 0.003259, 0.728789
0.179225, 0.014444, 0.970148
0.015158, 0.060119, 0.841395
0.018953, 0.094018, 0.833927
0.159416, -0.022242, 0.773058
-0.108910, -0.019880, 1.024877
-0.026787, -0.041463, 0.793719
-0.050075, 0.040329, 0.750453
-0.006487, 0.106016, 0.764483
-0.007529, 0.107589, 0.770056
-0.046844, 0.102129, 0.728301
0.099292, 0.131738, 0.817639
-0.051560, 0.052197, 0.746151
0.151917, 0.001448, 0.743219
0.129824, 0.076609, 0.794821
0.032825, -0.035033, 1.115850
-0.024401, 0.078917, 0.670462
-0.084927, 0.134204, 0.876471
-0.024422, 0.063833, 0.647297
-0.029195, 0.081493, 0.667909
-0.021222, 0.084939, 0.749454
0.152918, 0.024057, 0.748289
-0.045905, 0.106028, 0.763992
-0.042258, 0.038871, 0.749227
0.183931, 0.042702, 0.731855
0.158204, -0.037303, 0.774545
0.347986, 0.040977, 0.675556
0.397115, 0.051366, 0.583266
0.408529, 0.044467, 0.590345
0.406665, 0.045517, 0.588603
0.406528, 0.041463, 0.556865
0.411574, 0.018206, 0.644004
0.407523, 0.028054, 0.592358
0.398615, 0.041100, 0.550078
0.399672, 0.027728, 0.573924
0.410087, 0.027405, 0.629155
0.430052, 0.039885, 0.631168
0.373210, 0.050907, 0.650426
0.393598, 0.029831, 0.623280
0.382238, 0.050228, 0.645091
0.410154, 0.026211, 0.642763
0.414374, 0.026141, 0.627958
0.399881, 0.028143, 0.626839
0.402666, 0.028989, 0.636776
0.363766, 0.051440, 0.649271
0.405121, 0.031182, 0.631172
0.358237, 0.022817, 0.683730
0.385213, 0.046740, 0.646486
0.412825, 0.050848, 0.643773
0.406137, 0.030743, 0.625604
0.375305, 0.053827, 0.613442
0.364993, 0.050330, 0.648709
0.281165, 0.054108, 0.723451
0.268484, 0.048538, 0.738982
0.310657, -0.007566, 0.765797
0.268147, -0.000583, 0.752971
0.181337, -0.073336, 1.114923
0.131832, -0.037131, 1.219232
0.129405, 0.033440, 1.029726
-0.046234, 0.099728, 0.728107
-0.020359, 0.029782, 0.686601
-0.036063, 0.033580, 0.820533
-0.030652, -0.045272, 0.813912
0.150123, -0.024504, 0.749553
0.143408, -0.042606, 0.713009
0.139446, -0.051972, 0.756593
-0.012333, 0.040609, 0.719335
0.169262, -0.032801, 0.800483
0.182661, 0.043567, 0.729382
0.151295, -0.015338, 0.726330
0.149335, -0.040359, 0.735247
0.180984, 0.033240, 0.720652
0.181308, 0.039231, 0.725145
-0.041656, -0.048454, 0.877154
0.156653, -0.028598, 0.756541
-0.027282, 0.037980, 0.707337
-0.014400, 0.045569, 0.611061
0.404564, -0.028143, 0.649583
0.356563, 0.053393, 0.696549
0.403519, 0.025662, 0.567558
0.401442, 0.048874, 0.576482
0.392752, 0.045660, 0.584070
0.402166, 0.005759, 0.585593
0.397354, 0.011276, 0.583496
0.412013, 0.038454, 0.560101
0.401200, 0.025000, 0.567926
0.408089, 0.047605, 0.567688
0.418973, 0.044729, 0.560585
0.412098, -0.016652, 0.555168
0.390884, 0.048526, 0.653069
0.387268, 0.048158, 0.648840
0.358708, 0.046035, 0.649952
0.413461, 0.038755, 0.549887
0.399859, 0.030530, 0.650868
0.375407, 0.050506, 0.645425
0.395017, 0.052253, 0.612675
0.410104, 0.027685, 0.639607
0.416133, 0.042380, 0.641865
0.409735, 0.031020, 0.629118
0.393328, 0.052123, 0.612611
0.380318, 0.050027, 0.645023
0.350573, 0.048929, 0.709232
0.164307, 0.049435, 0.603491
0.167874, 0.047866, 0.622689
0.167544, 0.050780, 0.606185
0.264634, 0.009028, 0.730328
0.272683, 0.027138, 0.736878
0.191964, 0.039526, 0.673662
0.356057, 0.009855, 0.699455
0.274491, 0.027431, 0.738511
0.185422, 0.048367, 0.724289
0.265826, 0.026603, 0.730166
0.266513, 0.039662, 0.730553
0.261732, 0.010447, 0.738596
0.239331, -0.005426, 0.736881
0.270377, -0.000164, 0.747135
0.258877, -0.002153, 0.754737
0.233315, 0.037471, 0.740088
0.271164, 0.038058, 0.752820
0.241592, 0.039332, 0.750798
0.243818, -0.006373, 0.733253
0.260899, -0.007481, 0.741607
0.241663, -0.009728, 0.731570
0.265769, 0.000767, 0.729876
0.270624, 0.027901, 0.726201
0.239317, 0.045464, 0.733417
0.223443, -0.010627, 0.731916
0.277312, 0.009809, 0.752479
0.230984, -0.010934, 0.735259
0.273237, 0.026970, 0.736994
0.265093, 0.037120, 0.746792
0.250273, -0.007003, 0.740263
0.224024, 0.005782, 0.749614
0.221244, 0.003636, 0.738116
0.238477, 0.009076, 0.744307
0.226117, 0.007962, 0.750522
0.226341, 0.007961, 0.750767
0.239212, 0.038124, 0.763629
0.282472, 0.019880, 0.764870
0.226840, 0.036258, 0.746634
0.278134, 0.005340, 0.746789
0.250794, 0.002404, 0.741400
0.248414, 0.000529, 0.745687
0.358785, 0.054227, 0.664655
0.355807, 0.053475, 0.663616
0.423921, 0.044544, 0.561598
0.421417, 0.040261, 0.557791
0.424032, 0.009344, 0.543935
0.377957, 0.048962, 0.639138
0.405437, 0.049190, 0.618286
0.361910, 0.052173, 0.627266
0.407682, 0.050091, 0.607764
0.402390, 0.049174, 0.575744
0.405664, 0.050621, 0.618074
0.412492, 0.039598, 0.599285
0.395980, 0.052174, 0.612845
0.401353, 0.052215, 0.623653
0.405835, 0.028754, 0.625552
0.362643, 0.019122, 0.664926
0.383177, 0.046987, 0.609627
0.401828, 0.030121, 0.651156
0.419241, 0.040015, 0.631104
0.370786, 0.052723, 0.614841
0.410174, 0.005835, 0.601373
0.405110, 0.051269, 0.639321
0.412750, 0.022587, 0.630462
0.404331, 0.046916, 0.626581
0.287723, 0.054433, 0.734098
0.283930, 0.053792, 0.743171
0.410681, 0.035651, 0.622039
0.509366, -0.008840, 0.632335
0.362843, 0.008077, 0.659958
0.415360, 0.051225, 0.643838
0.384003, 0.053348, 0.634895
-0.019126, 0.073874, 0.624947
0.140212, 0.066746, 0.770220
0.142840, -0.003207, 0.839709
0.159242, 0.003008, 0.901986
0.383829, 0.053596, 0.597111
0.423736, 0.030264, 0.628398
0.369345, 0.054503, 0.632785
0.383656, 0.053475, 0.595127
0.409084, 0.051018, 0.625454
0.418896, 0.023954, 0.632069
0.410477, 0.021980, 0.576174
0.395509, 0.048802, 0.609195
0.361668, 0.024719, 0.686238
0.401717, 0.052890, 0.568318
0.409702, 0.043070, 0.559436
0.405867, 0.002947, 0.576724
0.357860, 0.056861, 0.587440
0.406308, 0.048387, 0.633259
0.389813, 0.051547, 0.639977
0.413235, 0.045615, 0.604344
0.378976, 0.050227, 0.639245
0.412319, 0.051070, 0.640539
0.406635, 0.041266, 0.562376
0.400558, 0.027652, 0.573727
0.366293, 0.048448, 0.673800
0.406898, 0.030227, 0.571498
0.378374, 0.054248, 0.613054
0.360668, 0.052902, 0.618324
0.399311, 0.048289, 0.591521
0.379842, 0.053345, 0.632146
0.376220, 0.052926, 0.641445
0.410886, 0.031035, 0.596112
0.359240, 0.052959, 0.614058
0.384163, 0.054031, 0.629337
0.401624, 0.052733, 0.575652
0.319637, 0.016748, 0.609620
0.406277, 0.004737, 0.542748
0.412024, 0.040242, 0.545994
0.410118, 0.036804, 0.550526
0.414569, 0.042645, 0.540861
0.412512, 0.048556, 0.550901
0.412765, 0.047949, 0.541303
0.371540, 0.048836, 0.652891
0.398945, 0.020861, 0.643250
0.404393, 0.026558, 0.647473
0.407047, 0.011301, 0.648602
0.402151, 0.030922, 0.649623
0.361337, 0.056661, 0.654807
0.412062, 0.024737, 0.640589
0.413319, 0.028198, 0.638237
0.408830, 0.030915, 0.638419
0.142404, -0.034947, 0.873542
0.136787, -0.027377, 0.815229
0.412315, 0.023299, 0.567947
0.399378, 0.051689, 0.582229
0.410527, 0.043989, 0.563620
0.405468, 0.036627, 0.551524
0.406555, 0.025013, 0.565880
0.399346, 0.032483, 0.582875
0.407575, 0.051318, 0.619954
0.403917, 0.051053, 0.576272
0.407891, -0.003201, 0.616183
0.409551, 0.005870, 0.641485
0.356228, 0.050697, 0.653480
0.362165, 0.049193, 0.654116
0.405664, 0.042169, 0.650372
0.398387, 0.027592, 0.637184
0.391314, 0.029158, 0.635981
0.412415, 0.026178, 0.633834
0.368076, 0.049869, 0.650301
0.395152, 0.029099, 0.635876
0.372342, 0.051104, 0.653504
0.389083, 0.029437, 0.620017
0.382515, 0.053778, 0.640981
0.406775, 0.028711, 0.642116
0.413590, 0.022986, 0.645393
0.407518, 0.029638, 0.591527
0.438055, 0.013246, 0.611092
0.345177, 0.013312, 0.674213
0.341534, 0.079891, 0.655203
0.363259, 0.031686, 0.692436
0.355003, 0.084316, 0.657319
0.401901, 0.047566, 0.637384
0.404695, 0.050037, 0.644229
0.234833, 0.005838, 0.690296
0.184630, 0.023239, 0.626312
0.155109, -0.012553, 0.777920
-0.011702, 0.087295, 0.716857
0.893001, 0.212058, 1.226163
0.274659, -0.007812, 0.734788
0.353097, 0.020135, 0.674777
0.357258, 0.020298, 0.687309
0.329502, 0.028799, 0.661566
0.349241, 0.025894, 0.676130
0.307356, 0.029818, 0.661980
0.357890, 0.019147, 0.683917
0.347634, 0.044630, 0.682109
0.348359, 0.032117, 0.680378
0.430804, -0.033003, 0.640738
0.356704, 0.028184, 0.685276
0.355154, 0.023336, 0.674762
0.411862, 0.030666, 0.602049
0.347943, 0.016030, 0.676886
0.251151, 0.050120, 0.751436
0.262948, -0.003697, 0.726259
0.220132, -0.001532, 0.750815
0.413981, 0.038846, 0.584495
0.402303, 0.010127, 0.631111
0.419148, 0.018262, 0.574804
0.399354, 0.051997, 0.569985
0.382319, 0.055331, 0.621096
0.350998, 0.028173, 0.609812
0.412521, 0.017197, 0.570042
0.418369, 0.060981, 0.553724
0.399683, 0.029112, 0.590248
0.410407, 0.011238, 0.614484
0.409277, 0.026492, 0.602039
0.404889, 0.029376, 0.588789
0.404858, 0.042500, 0.553418
0.406581, 0.050967, 0.569085
0.339280, 0.020678, 0.675158
0.398431, 0.053559, 0.583757
0.147425, 0.027101, 0.724733
0.201362, -0.007245, 0.749963
0.153677, -0.004334, 0.787286
0.165343, -0.020900, 0.781444
0.159295, -0.009329, 0.789760
0.257068, 0.023416, 0.754533
0.199594, 0.008023, 0.742860
0.219171, 0.003005, 0.745990
0.208886, 0.009094, 0.738742
0.238613, 0.013901, 0.741560
0.213918, -0.006067, 0.757014
0.219403, 0.004444, 0.746163
0.195572, 0.027742, 0.742651
0.213146, 0.008881, 0.743480
0.248931, 0.031087, 0.760089
0.180783, 0.032687, 0.727374
0.174372, 0.046356, 0.714795
0.187769, 0.042899, 0.740907
0.194964, 0.049182, 0.737473
0.189868, 0.035631, 0.743045
0.186211, 0.048388, 0.724312
0.175610, -0.000566, 0.716489
0.273735, -0.025151, 0.706837
0.175882, 0.015401, 0.716917
0.209580, 0.067577, 0.648813
0.165624, 0.051237, 0.588185
0.249484, -0.017531, 0.686653
0.164750, 0.049187, 0.593528
0.355441, 0.055290, 0.698256
0.163003, 0.048975, 0.592658
0.314877, 0.065510, 0.674653
0.356040, 0.009742, 0.699871
0.351777, 0.052526, 0.694505
0.356159, 0.055049, 0.698804
0.219783, 0.072041, 0.657904
0.167169, 0.050912, 0.612738
0.355912, 0.009589, 0.700084
0.308376, 0.101907, 0.736789
0.217308, 0.069950, 0.655442
0.163888, 0.048792, 0.590085
0.191532, 0.046022, 0.594986
0.185010, 0.044374, 0.606535
0.182151, 0.052323, 0.635905
0.165363, 0.052701, 0.589146
0.356306, 0.054730, 0.699082
0.188573, 0.044720, 0.610269
0.357750, 0.047105, 0.700213
0.189265, 0.045478, 0.608882
0.164533, 0.049636, 0.610825
0.183259, 0.043973, 0.605111
0.201175, 0.048986, 0.617275
0.185644, 0.044517, 0.606896
0.182003, 0.057510, 0.597513
0.163217, 0.050273, 0.593186
0.350785, 0.043364, 0.709740
0.269773, 0.040097, 0.733546
0.273190, 0.023851, 0.713792
0.271317, 0.023372, 0.714845
0.347417, 0.029286, 0.737598
0.271005, 0.004512, 0.735828
0.175986, -0.010663, 0.717090
0.262415, 0.005944, 0.706517
0.274069, -0.001662, 0.719542
0.269941, 0.047686, 0.721338
0.357623, 0.029252, 0.742746
0.242855, -0.008736, 0.710042
0.275142, -0.011576, 0.739675
0.149010, 0.027456, 0.724900
0.270047, 0.033849, 0.714973
0.232123, 0.007895, 0.763329
0.203358, 0.028864, 0.749503
0.222119, -0.002239, 0.744322
0.175214, 0.028260, 0.703670
0.191598, 0.046720, 0.735643
0.219127, 0.005507, 0.744079
0.114051, 0.021374, 0.606335
0.353001, 0.029484, 0.731073
0.222857, 0.030789, 0.701900
0.258185, 0.056419, 0.696054
0.201712, 0.024903, 0.758857
0.202715, 0.028373, 0.745535
0.197178, 0.009387, 0.743009
0.181490, 0.046904, 0.721434
0.205752, 0.008114, 0.747111
0.203037, 0.049293, 0.753811
0.196127, 0.047736, 0.742366
0.203821, 0.002174, 0.762119
0.190940, 0.035529, 0.741722
0.209547, 0.005097, 0.741927
0.206194, -0.009357, 0.751273
0.187042, 0.047738, 0.727961
0.205474, -0.006006, 0.747186
0.194011, 0.029179, 0.739022
0.175149, 0.032459, 0.715918
0.251154, 0.032960, 0.760215
0.228381, 0.046504, 0.747892
0.200663, 0.036779, 0.743403
0.273343, 0.022540, 0.734189
0.239372, 0.003730, 0.734417
0.260240, 0.000442, 0.765982
0.251213, 0.056094, 0.725519
0.218437, 0.047556, 0.746762
0.253814, -0.001806, 0.755215
0.220306, -0.010764, 0.763797
0.194016, 0.027582, 0.740293
0.091444, 0.112504, 0.770984
0.150870, 0.006846, 0.743538
-0.018379, 0.031087, 0.674096
0.146018, -0.007473, 0.722420
-0.044649, 0.110153, 0.735469
-0.044116, 0.050785, 0.726937
-0.045093, 0.104247, 0.728031
-0.024889, 0.032617, 0.696355
-0.046019, 0.099547, 0.727708
-0.063125, 0.088316, 0.769616
-0.054428, 0.109448, 0.780124
0.306692, 0.032533, 0.933461
0.243453, 0.038423, 0.745083
0.248955, 0.033710, 0.754968
0.241597, 0.016644, 0.748447
0.217851, 0.002093, 0.748107
0.147029, -0.020912, 0.753728
0.153621, -0.018690, 0.771708
0.148537, -0.004145, 0.745874
0.150579, 0.098235, 0.761569
0.402619, 0.017642, 0.594533
0.378736, 0.049672, 0.644925
0.296337, 0.014919, 0.741489
0.284516, 0.053092, 0.729694
